Der Stern von Ronnenberg;Rosita Niduba;18;Drama, Thriller, Zeichentrick;2126;86;73;deutsch;Italien;2015;False
Corinne und die Söhne;Gislinde Wetebi;0;Zeichentrick;3154;40;69;deutsch;Mikronesien;2017;False
Simona und die Sucht;André Kolebi;0;Komödie, Zeichentrick, Dokumentation;2776;34;98;deutsch;Angola;2017;True
Beauty Harvesters;Anika Fuwefo;16;Komödie;4408;5;74;englisch;Ghana;2016;False
The Invincible People;Dina Schmid;16;Krimi, Drama;1290;62;63;englisch;Ruanda;2015;False
Die Wänste des Fußes;Hendrik Niduba;0;Drama, Science Fiction;1380;88;71;deutsch;Estland;2015;False
Die Täuschungen der Mächtigen;Kunigunda Lange;0;Drama;1473;37;96;deutsch;Chile;2017;False
The Bloody Magic of The Toronto Insanity;Heini Bauer;16;Action;3851;0;79;englisch;Estland;2016;True
Gore Circus;Ernst-Dieter Huber;16;Action, Science Fiction, Dokumentation;4389;62;77;englisch;Reunion;2015;False
The Wonder of Bettie Taylor, Chapter II;Marica Bauer;16;Science Fiction;4734;50;115;englisch;Kolumbien;2017;False
Leichen mit Schwester;Annemie Wovedu;0;Drama, Zeichentrick, Thriller;3875;63;88;deutsch;Mosambik;2016;True
Sensation Festival;Rena Werner;16;Action, Dokumentation;1965;78;101;englisch;Mexiko;2015;False
Blanke Tage;Laura Mayer;6;Krimi;1668;58;83;deutsch;Belgien;2015;True
Alien Cruise;Romuald Lange;18;Horror;4456;19;114;englisch;Mongolei;2016;True
Die Grüfte von Markdorf;Elisa Dodufu;0;Action, Komödie, Science Fiction;4048;26;104;deutsch;Niue;2015;False
Alpine Fragen im Frühling;Ladislaus Walter;0;Krimi;4246;89;99;deutsch;Italien;2016;False
Rubine der Schlösser;Elena Walter;6;Action, Thriller;4772;80;111;deutsch;Armenien;2017;False
The Breed Unchained;Nico Bisabi;16;Action, Komödie, Horror;3509;51;96;englisch;Republik Kongo;2015;False
Pirate and Invisible Man;Therese Meyer;18;Action, Horror;3607;8;113;englisch;Tschechien;2017;False
The Mind Buster;Sandro Revodi;16;Krimi, Thriller;3233;19;78;englisch;Somalia;2016;True
Erste Feste und die Suche;Gerti Werner;6;Dokumentation;2179;97;100;deutsch;Mauritius;2016;True
Return of the Dreaded Centipedes From The Crypt ;Udo Werner;18;Horror;3100;13;77;englisch;Ägypten;2017;False
Die Schläge von Markgröningen;Caren Colifo;16;Krimi, Komödie;4185;58;93;deutsch;Tadschikistan;2016;False
Frozen Boyfriend;Corinne Kotifi;12;Thriller;4187;90;104;deutsch;Estland;2017;False
Meine armseligen Blicke ohne Käfig;Helmut Revafo;0;Drama, Zeichentrick, Action;1624;33;118;deutsch;Ägypten;2015;False
Prison of the Deadly Zombie;Annette Lotabu;18;Komödie, Horror;1122;78;86;englisch;Sambia;2016;False
Die Stände von Euskirchen;Traude Meier;12;Thriller;4205;43;72;deutsch;Ålandinseln;2016;False
Unsere Elefanten mit Spiegeln;Marie Betido;12;Krimi, Komödie;3656;47;63;deutsch;Gabun;2015;False
Seidige Hochzeiten und der Frieden;Klaus-Peter Klein;18;Komödie, Zeichentrick, Dokumentation;3144;91;105;deutsch;Ungarn;2017;False
Dreadful Thursday;Elly Getifu;16;Science Fiction, Zeichentrick;2685;15;79;englisch;Israel;2017;False
Hans-Bernd und die Nähte;Otfried Lange;0;Dokumentation;2486;93;87;deutsch;Liberia;2015;False
Gretel und die Schwärme;Tamara Dodufu;0;Komödie, Dokumentation, Zeichentrick;4052;90;70;deutsch;Mikronesien;2017;False
Tun mit Hof;Kristina Riweba;6;Komödie, Science Fiction, Action;3547;100;98;deutsch;Äthopien;2015;False
Die ungefährliche Frau Kitidison;Sigrid Wagner;18;Komödie;1840;56;67;deutsch;Puerto Rico;2016;False
Gestreifte Nabel am Strand;Kristina Wedofo;0;Thriller, Dokumentation, Zeichentrick;3623;42;80;deutsch;Finnland;2015;True
Die bestimmende Frau Valobodohein;Gunther Walter;18;Dokumentation, Komödie;4591;54;106;deutsch;Ungarn;2017;False
Unkraut ohne Kerze;Doris Bauer;16;Thriller, Drama, Dokumentation;4767;45;74;deutsch;Haiti;2015;False
Die intrigante Frau Wagner;Bernhardine Wagner;18;Thriller, Zeichentrick;3917;61;107;deutsch;Papua-Neuguinea;2015;False
Kühne Züge, verhaftete Nebensachen;Mohammad Colifo;16;Dokumentation;1399;44;64;deutsch;Iran;2017;False
Trockene Bibliotheken ohne Pflicht;Valentina Wovedu;16;Dokumentation, Horror;1613;62;114;deutsch;Bolivien;2017;True
Frozen Flames;Carlo Braun;0;Action;2960;25;104;deutsch;Kuwait;2016;False
The Story of Helen;Pirmin Maier;16;Dokumentation, Zeichentrick, Science Fiction;3624;21;88;englisch;Island;2015;False
Scheele Hochzeiten am Ende des Tages;Imre Koch;0;Dokumentation;2382;23;71;deutsch;Albanien;2017;False
The Deadly Fate of the FBI;Hanna Wagner;16;Krimi, Science Fiction;2023;40;60;englisch;Kanada;2015;False
Beschwingte Zauber, schwule Aufbrüche;Wiltrud Wolf;16;Science Fiction, Drama, Dokumentation;2546;59;105;deutsch;Portugal;2015;True
Castle of the Vampires;Gunther Walter;16;Action, Komödie;4866;50;73;englisch;Mongolei;2017;False
Heart of Sensation;Margaret Maier;16;Komödie, Drama, Zeichentrick;4244;6;82;englisch;Burkina Faso;2017;False
Die Stürme der ausgefallenen Bücher;Hilda Bauer;6;Dokumentation, Horror, Krimi;1362;77;103;deutsch;Marshallinseln;2015;True
Black Magic;Anneke Meier;16;Zeichentrick, Drama;4524;4;103;englisch;Kroatien;2017;False
Josefa und die Klüfte;Hans-Rudolf König;0;Dokumentation, Komödie, Zeichentrick;4836;96;114;deutsch;Großbritannien;2015;True
The Chemical Kid;Geza Meier;16;Thriller;3672;5;85;englisch;Bermuda;2017;False
The Cannibal Mystery of The Bloodthirsty Walter Moore;Ingetraud Revodi;16;Komödie;1017;56;86;englisch;Panama;2017;False
Der Koch von Bassum;Janna Walter;16;Drama, Action, Komödie;2616;54;100;deutsch;Madagaskar;2017;True
Ihre Botschaften der Enden;Patrick Bisabi;0;Drama;1614;20;99;deutsch;Nepal;2017;False
Jules Verne versus Cinderella;Cora Meier;16;Science Fiction, Krimi;1320;51;85;englisch;Südafrika;2016;False
Teenage Frankenstein;Aleksandra Mayer;18;Thriller, Horror;1375;25;84;englisch;Nigeria;2015;False
Die Sterne von Vohenstrauß;Monique Calebe;6;Krimi, Zeichentrick;3769;81;68;deutsch;Dschibuti;2017;True
Mummy Return;Adele Tisafu;18;Horror;1342;15;92;englisch;Serbien;2016;False
Beyond Lemuria;Woldemar Meier;16;Zeichentrick, Science Fiction, Dokumentation;2643;16;115;englisch;Kambodscha;2017;False
Peter und der Gruß;Martina Bauer;0;Zeichentrick, Komödie;1279;71;87;deutsch;Dominikanische Republik;2015;True
Heinz-Josef und die Krüge;Niklas Maier;0;Zeichentrick, Dokumentation, Komödie;3321;65;96;deutsch;Algerien;2017;False
The Policewoman Ressurected;Nora Klein;16;Science Fiction;4640;59;86;englisch;Polen;2016;False
Einfallsromane;Edward Mayer;16;Krimi;2653;91;104;deutsch;Kuwait;2016;False
Splintered Someone;Max Revodi;6;Horror, Dokumentation;1724;61;116;deutsch;Moldawien;2017;False
Abbot and Costello Meet Frankenstein;Ingried Walter;18;Horror;3540;38;88;englisch;Hong Kong;2015;False
Der Lord der Schiffe;Kathi Werner;12;Zeichentrick, Science Fiction;2677;68;71;deutsch;Island;2017;True
Revenge of the Flesh-Eating Behemoth From Beyond II;Lea Bisabi;18;Horror;1680;46;88;englisch;Malta;2016;False
Die Bänke der Gans;Julian Schmid;18;Komödie, Thriller;4675;77;64;deutsch;Chile;2015;False
Der Napf des Brandes;Rosalie Mayer;6;Horror, Drama, Science Fiction;2300;67;119;deutsch;Polen;2015;False
Wenige Leiche, hagere Qual;Athanasios Bauer;0;Zeichentrick, Krimi;1359;35;77;deutsch;Slowakei;2015;False
Die kare Frau Bisafaremeiner;Laurenz Werner;12;Dokumentation, Action, Horror;1235;92;86;deutsch;Kamerun;2015;False
Revenge of the Evil Goblins ;Frithjof Wolf;18;Horror;1553;30;86;englisch;Argentinien;2016;False
Berndt und der Kanal;Monja Neriba;0;Dokumentation;1210;31;93;deutsch;Guernsey;2017;False
Schwere Länder der Stunde;Nuran Koch;12;Action, Thriller;1061;44;65;deutsch;Estland;2017;True
Hasen auf hoher See;Hanny Wagner;16;Zeichentrick, Dokumentation;4124;100;91;deutsch;Guinea-Bissau;2017;False
Vacant Thief;Reinald Maier;0;Komödie, Action;1041;77;66;deutsch;Monaco;2015;False
Schlammige Mühe, giftiger Löffel;Rosita Hitabe;0;Horror;1023;50;81;deutsch;Philippinen;2017;False
Leise Kronen der Pflicht;Ehrentraud Wedofo;6;Science Fiction, Krimi;1489;69;111;deutsch;Kambodscha;2016;True
Harmonische Länder;Muzaffer Walter;16;Zeichentrick, Dokumentation, Drama;2027;61;61;deutsch;Belgien;2015;False
Die Klassen der echten Prinzessinen;Louis Walter;0;Komödie, Zeichentrick;1426;61;91;deutsch;Lettland;2016;False
Aztec Megaladon;Magdalene Wagner;18;Horror;4024;48;60;englisch;Gambia;2015;False
Der Busch von Baiersdorf;Felix Wetebi;18;Drama, Action, Science Fiction;4703;96;92;deutsch;Deutschland;2015;False
Die übertreibende Frau Nasibe;Wilhelmine Tiveba;12;Zeichentrick, Komödie, Dokumentation;2809;74;104;deutsch;Kamerun;2016;False
Paket der Tage;Laurenz Walter;12;Komödie, Drama;4788;37;111;deutsch;Puerto Rico;2017;False
Igor of the The Deep;Claas Schulz;18;Horror;3133;53;100;englisch;Spanien;2016;False
Red Flame;Alex Watifo;6;Zeichentrick, Drama;1420;70;118;deutsch;Togo;2017;False
Sprachcomputer;Reimund Wedofo;12;Thriller, Science Fiction, Krimi;3657;44;77;deutsch;Madagaskar;2015;False
The Forbidden Cybernetic Man;Sieglinde Lange;16;Krimi, Thriller, Dokumentation;2521;34;86;englisch;Island;2017;True
Der abgebrühte Herr Cerawede;Edit Bauer;12;Drama;1656;20;93;deutsch;Kolumbien;2016;False
Battle of the Cannibal Shark;Margaret Lange;16;Zeichentrick, Science Fiction, Action;4604;56;74;englisch;Jemen;2016;False
Die Klänge von Stade;Heidrun Riweba;16;Komödie, Action, Dokumentation;1463;83;68;deutsch;Pakistan;2015;False
World of the Mega Freaks;Klaus-Werner Lange;18;Science Fiction, Horror;1523;43;107;englisch;Kaimaninseln;2017;False
Die Ämter von Kemberg;Svea Meier;6;Science Fiction;4625;50;109;deutsch;Mali;2016;False
Asymptotischer Bauer;Franz Kudodo;12;Drama;1105;50;84;deutsch;Malawi;2015;True
The Deaf Controllers;Winfried Balube;16;Thriller, Zeichentrick;2530;69;117;englisch;Bangladesch;2017;False
Cruise of the Deadly Zombies;Slavko Meier;18;Horror;2654;19;110;englisch;Bahamas;2016;False
Beast of Fascination;Roger Walter;16;Drama, Krimi, Horror;2847;67;61;englisch;Israel;2016;True
Die Schränke von Philippsburg;Rouven Huber;12;Krimi, Komödie;3843;45;79;deutsch;Hong Kong;2016;False
Red Riding Hood and The Snake-Women, The Origin;Elenore Becker;16;Thriller, Science Fiction;1073;69;104;englisch;Angola;2015;False
Scheue Kritiker der Weite;Claudia Viloba;12;Action, Komödie;4367;42;71;deutsch;Liberia;2016;False
Erdige Winter ohne Schusslinie;Harriet Wetebi;6;Zeichentrick;3365;98;70;deutsch;Aserbaidschan;2016;False
Die argumentativen Reiche und der Elefant;Reginald Meier;0;Drama, Krimi;3443;64;63;deutsch;Jemen;2016;False
Die Macht von Marktheidenfeld;Berndt Colobu;12;Drama, Krimi;4087;62;99;deutsch;Kasachstan;2015;False
Verwandte Lasten des Endes;Carlo Hisodi;16;Zeichentrick;4262;92;93;deutsch;Griechenland;2016;False
Zauber;Cäcilia Colifo;12;Zeichentrick;4549;40;103;deutsch;Botsuana;2016;False
Eine Aufbruchsnacht;Andrew Lange;12;Krimi, Drama;1907;72;83;deutsch;Burundi;2016;False
Eure leidende Schuld;Lothar Lange;16;Krimi, Science Fiction;3175;85;119;deutsch;USA;2017;False
Silky Ice;Guenter Walter;16;Komödie, Horror;1891;66;69;deutsch;Vereinigte Arabische Emirate;2015;True
The Love of The Terrible Lion-Person;Ottmar Wagner;16;Zeichentrick, Horror, Drama;2859;54;79;englisch;Vietnam;2015;False
Invasion of the Flesh-Eating Clown ;Michaela Koch;18;Krimi, Horror;4550;13;103;englisch;Australien;2017;False
Land of the Student ;Monique Bauer;18;Horror;3718;6;85;englisch;Montenegro;2015;False
Burning Healing;Berndt Meyer;6;Science Fiction;1847;70;62;deutsch;Zentralafrikanische Republik;2015;False
Die leidenschaftliche Frau Herrmann;Arndt Meier;12;Drama, Dokumentation, Komödie;2329;56;81;deutsch;Chile;2015;True
Wrath of the Space Igor From The Crypt ;Helmut Hitabe;18;Horror;1556;20;79;englisch;Madagaskar;2017;False
Die traurige Frau Zetivore;Hella Lange;12;Thriller, Action;2018;43;93;deutsch;Kaimaninseln;2017;True
Die Lämmer von Gräfenberg;Nada Meyer;6;Science Fiction, Thriller, Horror;4060;61;120;deutsch;Guam;2017;False
Menschen mit Müttern;Peter Klein;16;Horror;1410;80;98;deutsch;Tunesien;2017;False
Only Kiss;Fedor Walter;12;Science Fiction, Komödie;3348;57;70;deutsch;Mikronesien;2015;True
Meine Arme am Strand;Sören Lange;0;Zeichentrick;4844;36;109;deutsch;Aruba;2017;False
At Nightfall They Destroy;Margrit Visobi;18;Horror;4968;28;69;englisch;Vanuatu;2015;False
Die Knöpfe des Atlases;Annegret Viloba;18;Dokumentation, Action;1273;78;94;deutsch;Spanien;2015;False
Deadly Jackal vs Wicked The Phantom of London;Ernst-Dieter Lange;18;Horror;1130;58;70;englisch;Armenien;2015;False
Herz der Elefanten;Arnold Calebe;6;Drama, Science Fiction;1613;39;116;deutsch;Liberia;2015;False
Ein krasser Himmel der Lippe;David Maier;0;Drama;2401;94;82;deutsch;Tansania;2016;False
Eugenia und die Gräber;Anto Schulz;0;Zeichentrick;1633;30;94;deutsch;Papua-Neuguinea;2017;True
Ideale Fänge, dramatische Kämpfer;Eggert Gotubi;16;Krimi, Drama, Zeichentrick;4054;51;60;deutsch;Vereinigte Arabische Emirate;2016;False
Die finnischen Pferde am Vormittag;Antonio Werner;12;Thriller, Horror, Dokumentation;3116;75;61;deutsch;Serbien;2015;False
Die begründete Schlange;Athanasios Badada;16;Zeichentrick, Action;1854;70;84;deutsch;Pakistan;2016;False
Curse of the Freak ;Heiko Lange;18;Horror;1327;23;82;englisch;Oman;2015;False
Ein schrumpliges Wasser des Labyrinths;Brunhilde Visobi;12;Krimi, Science Fiction;1548;46;114;deutsch;Moldawien;2015;False
I was a Modern Elizabeth Bathory;Jeanette Werner;16;Krimi;3691;70;79;englisch;Türkei;2017;True
Halloween of the Alien Plants;Simona Walter;18;Dokumentation, Horror;2628;57;108;englisch;Deutschland;2017;False
Cave of the Insane Clown ;Brian Colifo;18;Zeichentrick, Horror;1951;70;80;englisch;Anguilla;2016;False
Insane Mardi Gras;Fernando Kudodo;18;Horror;3358;50;120;englisch;Nicaragua;2017;False
Kein biegendes Licht;Jan König;0;Komödie, Horror, Science Fiction;2760;20;88;deutsch;Libyen;2015;False
Darkest Flame;Kata Riweba;16;Action, Horror;4392;40;109;deutsch;Simbabwe;2015;True
King Wonder;Peer Wolf;16;Komödie, Drama;1876;19;94;englisch;Serbien;2017;False
Willing Destiny;Irmtraut König;12;Horror;1537;91;82;deutsch;China;2016;False
Die Brust von Metzingen;Ralph Niduba;6;Drama, Zeichentrick, Action;3233;34;104;deutsch;Zypern;2017;False
Die Donnersümpfe;Friedlinde Meyer;16;Krimi;1462;29;85;deutsch;Bosnien und Herzegowina;2015;False
Robert Corrupted;Elsbeth Siroda;16;Krimi, Dokumentation;2422;3;87;englisch;Zypern;2016;False
Sofas des Mittelalters;Hendrik Becker;12;Zeichentrick;3252;88;83;deutsch;China;2015;False
Ein Zauber des einfühlsamen Nabels;Almuth Meyer;6;Komödie, Drama;4970;56;106;deutsch;Finnland;2016;False
Rock Megaladon;Nuran Nasibe;18;Action, Horror;1788;47;64;englisch;Gibraltar;2017;False
Dark Science;Aribert Wagner;16;Horror, Thriller;2023;1;102;englisch;Hong Kong;2017;False
Nerviger Mond, ekliger Mensch;André Kudodo;12;Drama, Dokumentation;1123;79;109;deutsch;Philippinen;2015;False
Phantasien in der Burg;Zenon Werner;12;Thriller, Action;1467;25;79;deutsch;Dominica;2017;False
Hans-Peter und der Strand;Kilian Koch;0;Zeichentrick, Komödie;3242;47;118;deutsch;Burundi;2015;True
The Fate of the FBI;Rosita Meier;16;Zeichentrick;3380;12;115;englisch;Zypern;2017;True
Deine Bestechung der witzigen Königin;Alfred Wedofo;12;Drama, Krimi, Action;2484;65;81;deutsch;Ålandinseln;2017;True
Die Schächte von Schwaigern;Klaus-Peter Neriba;18;Science Fiction;2722;59;72;deutsch;Grenada;2015;False
Cyborg Battle 2020;Christopher Meier;16;Krimi, Science Fiction;4700;70;65;englisch;Bangladesch;2015;False
Sleepover of the Unliving Freak;Evangelos Wagner;18;Science Fiction, Horror;4094;31;91;englisch;Belgien;2016;False
Brood of Evil, Chapter III;Steffen Mayer;16;Horror;3755;42;102;englisch;Hong Kong;2016;False
Die integere Frau Kitumattweiner;Traudl Wolf;12;Thriller, Science Fiction, Komödie;2323;76;68;deutsch;Jordanien;2015;False
The Wild Beast Must Murder;Eric Maier;18;Zeichentrick, Horror;1338;73;109;englisch;Malta;2016;False
Die Sätze des Bäres;Gert Braun;12;Science Fiction;2401;41;66;deutsch;Dschibuti;2016;False
The Beauty of Brian Miller;Heike Klein;16;Komödie, Zeichentrick, Thriller;3624;8;76;englisch;Mali;2016;True
Prom Night of the Undead Freak;Urte Mayer;18;Krimi, Horror;4416;25;89;englisch;Ägypten;2015;False
Kamele der fragenden Selfies;Siegfried Bauer;16;Drama, Komödie;2520;60;84;deutsch;Litauen;2015;True
Die Bücher von Griesheim;Selim Getifu;12;Dokumentation;3602;95;99;deutsch;Costa Rica;2015;False
Trembling Wizards;Karl Koch;18;Dokumentation, Zeichentrick, Action;4128;35;83;deutsch;Japan;2015;True
The Electronic Filth;Adele Badada;16;Action, Krimi;2620;34;65;englisch;Laos;2015;True
The Case of The Radioactive Pestilence;Anna-Maria Krause;16;Thriller;4109;64;107;englisch;Guadeloupe;2016;True
Impossible April Fool's Day;Marie Maier;16;Thriller, Drama, Horror;4133;21;98;englisch;Simbabwe;2016;False
Der Stand von Beverungen;Gotthold Meier;0;Drama, Science Fiction, Zeichentrick;1223;97;77;deutsch;Tschad;2017;True
Eye of Magic;Constantin Meier;16;Dokumentation, Action;2386;47;69;englisch;Marokko;2017;False
Luisa und die Feuersbrunst;Sepp Mayer;0;Zeichentrick;2616;85;111;deutsch;Venezuela;2015;False
Disease Brides;Laura Beladi;16;Dokumentation, Action;3587;75;106;englisch;Laos;2015;True
Das Spital von Hüfingen;Emin Folefo;16;Drama, Dokumentation;3653;51;96;deutsch;Algerien;2016;False
The Cannibal Mystery of Caligula;Hanni Folefo;16;Zeichentrick;3863;36;66;englisch;Sambia;2016;False
Die Hoffnungen;Justina Kadedi;16;Krimi, Thriller, Zeichentrick;3839;96;84;deutsch;Reunion;2017;True
Professional Sons;Dorle Bauer;16;Komödie, Drama, Krimi;4952;48;97;deutsch;Tschechien;2017;True
Wunder der Angst;Peter Meyer;6;Krimi;3800;63;88;deutsch;Bhutan;2016;False
Die aufbrausende Frau Hidesedehein;Ildiko Walter;12;Krimi, Drama, Action;4783;21;66;deutsch;Südkorea;2015;False
Bones of Love;Krzysztof Lange;16;Komödie, Krimi;2039;54;90;englisch;Serbien;2017;True
The Love of Tom Thumb;Ingolf Kolebi;16;Zeichentrick, Dokumentation, Thriller;1196;21;100;englisch;Kirgisistan;2015;False
Herzen ohne Mühe;Krista Lotabu;12;Thriller;1043;63;116;deutsch;Iran;2016;False
Dein garer Uhrmacher und ein Krieg;Annegret Kotifi;6;Drama, Zeichentrick;2857;40;79;deutsch;Panama;2015;False
The Sinful Emperess King;Leonid Lange;16;Science Fiction;1827;4;120;englisch;Honduras;2015;True
Igor's Curse;Nancy Lange;18;Zeichentrick, Horror;2906;44;84;englisch;Nordkorea;2016;False
Eye Devouring Bugman vs Atom Age Chainsaw Butcher;Gotthard Maier;18;Zeichentrick, Horror;1415;29;118;englisch;Island;2016;True
Die zarten Figuren des Planeten;Zenon Bauer;18;Krimi, Zeichentrick, Science Fiction;1409;64;64;deutsch;Bolivien;2015;False
I was an Assasin for the CIA;Doris Colobu;16;Drama;2571;26;116;englisch;Dschibuti;2015;False
Der ungebildete Herr Codoplaumüller;Gönül Kudodo;16;Komödie, Krimi, Action;3730;24;76;deutsch;Swasiland;2017;False
Vacant Tales;Thorsten Kadedi;0;Horror, Science Fiction;4129;39;81;deutsch;Russland;2017;False
Forgotten Boyfriend;Kilian Riweba;12;Science Fiction;4409;48;96;deutsch;Malediven;2017;False
Trip to Xanadu;Anneke Maier;16;Action;2989;60;78;englisch;Katar;2015;False
Beach of the Insanity Nuns;Annamaria Hitabe;16;Thriller, Drama;2662;37;86;englisch;Israel;2017;False
The Curse of the SS;Flora Hatifu;16;Krimi, Thriller, Horror;1767;48;97;englisch;Marokko;2016;False
Billy The Kid Abides;Adolfine Walter;16;Horror, Dokumentation, Action;4761;2;97;englisch;Luxemburg;2016;False
Die breite Lippe;Jens Werner;0;Horror;1244;52;79;deutsch;Griechenland;2017;False
Mad Murderer;Dajana Bauer;18;Komödie, Horror;1403;47;65;englisch;Guinea;2017;False
Eine scharfe Prinzessin und die Freundschaft;Sibel Walter;0;Thriller, Drama, Science Fiction;3971;100;86;deutsch;Kasachstan;2016;True
Wörter zum Schluß;Annie Meier;6;Thriller, Science Fiction, Drama;1502;64;92;deutsch;Vanuatu;2017;True
Brood of Filth;Ahmet Bauer;16;Zeichentrick;2677;48;90;englisch;Pakistan;2017;False
Der Block des Busches;Genoveva Huber;0;Dokumentation;3577;56;60;deutsch;Mazedonien;2017;False
Frenetische Schlüssel des Befehls;Carla Meyer;18;Science Fiction, Action;1067;86;82;deutsch;Namibia;2015;False
Beyond Madness;Heike Huber;16;Science Fiction, Action;3484;55;91;englisch;Andorra;2015;True
Ein erlogenes Unkraut ohne Lippe;Anthony Wagner;0;Dokumentation, Krimi;3790;31;95;deutsch;Argentinien;2016;False
The Bizarre Creature Must Murder;Laura Nasibe;18;Zeichentrick, Horror;4278;60;66;englisch;Polen;2016;False
Kein gefälliger Befehl;Klaudia Viloba;18;Drama;3363;73;101;deutsch;Papua-Neuguinea;2017;False
Tuch der Blätter;Maria-Luise König;6;Krimi;4846;65;93;deutsch;Malaysia;2015;False
Satan Biker;Kordula Werner;18;Drama, Horror;1132;61;88;englisch;Iran;2016;False
Chinesische Tochter im Herbst;Elsa Gidoba;0;Drama, Thriller;4381;68;84;deutsch;Moldawien;2017;False
Robinson Crusoe and The Bee;Klaus-Dieter Bauer;16;Horror, Zeichentrick;1284;66;84;englisch;Vanuatu;2016;False
Bride of Evil;Gotthilf Maier;16;Krimi, Zeichentrick, Action;1271;50;102;englisch;Ruanda;2015;False
Sensation Festival;Kaspar Meier;16;Zeichentrick, Komödie, Action;2474;5;116;englisch;Estland;2017;False
Awful Mantis;Carlo Vitubi;18;Horror;1584;55;75;englisch;Dominica;2016;False
Breed Attack!;Willy Fisafu;16;Krimi, Science Fiction;2142;25;70;englisch;Italien;2017;False
Waltrud und die Bärte;Irmtraut Tisafu;0;Komödie, Dokumentation, Zeichentrick;2277;75;113;deutsch;Bangladesch;2017;False
Der Knauf des Bockes;Philippe Kolofo;0;Krimi;1087;29;114;deutsch;Sambia;2016;False
Legacy of The Dogs;Christof Lange;16;Dokumentation, Action;1452;60;109;englisch;Peru;2017;True
Twinkling Snake;Marvin Hitabe;12;Krimi, Dokumentation;1627;70;111;deutsch;Simbabwe;2017;True
Land of the Killer Angels in Space;Annelore Huber;18;Horror;4550;27;106;englisch;Costa Rica;2017;True
Unsere Manieren mit Messern;Erika Visobi;6;Science Fiction, Horror;4647;98;103;deutsch;Grenada;2016;True
The Awful Ghouls Must Destroy;Stefani Schmid;18;Dokumentation, Horror;4226;56;102;englisch;Burundi;2016;False
Laue Schraube, trockene Ehre;Annita Werner;12;Zeichentrick, Science Fiction;1815;56;119;deutsch;Mongolei;2017;False
Sons of Lizzie Borden;Hans-Günther Bauer;16;Thriller;1808;20;115;englisch;Saudi-Arabien;2016;False
Die hilflose Frau Meyer;Edit Braun;0;Science Fiction, Horror;2555;96;62;deutsch;Elfenbeinküste;2017;False
Steile Patrouille des Sommers;Agathe Lange;16;Thriller;1842;60;62;deutsch;Reunion;2017;False
Emperess Terror;Natali Becker;16;Drama;3436;52;108;englisch;Turkmenistan;2016;True
Die Orte der Opfer;Siegmar Koch;16;Dokumentation, Science Fiction, Zeichentrick;2388;40;90;deutsch;Angola;2015;False
Die pompösen Inhalte am Ende des Seins;Solveig Meier;0;Krimi, Dokumentation;3418;50;101;deutsch;Grönland;2017;False
Hanni und die Sonne;Mohammad Wagner;0;Dokumentation, Komödie, Zeichentrick;1295;37;79;deutsch;Nicaragua;2017;False
Die Würmer des Fasses;Kordula Werner;0;Zeichentrick, Horror;2339;65;87;deutsch;Brasilien;2015;True
Die Läufe der Maus;Dina Colifo;18;Action;3596;53;106;deutsch;Togo;2015;False
Assignment: Madness;Margrit Schulz;16;Thriller;2198;29;96;englisch;Russland;2015;False
Sigurd und die Wänste;Nico Dodufu;0;Zeichentrick, Komödie, Dokumentation;4517;60;68;deutsch;Thailand;2015;True
Die Freundschaft der Emigranten;Leonard Wovedu;0;Thriller, Dokumentation, Horror;3349;60;75;deutsch;Bulgarien;2017;False
The Mind Snatchers;Hanne-Lore Bisabi;16;Horror;2390;27;94;englisch;Hong Kong;2017;False
Mad Carnival;Herrmann Kadedi;18;Horror;3532;51;82;englisch;Vereinigte Arabische Emirate;2017;True
Eure Gesichter;Felizitas Meier;18;Action, Dokumentation;3829;66;99;deutsch;Chile;2016;True
Botschaft am Vormittag;Woldemar Schmid;6;Thriller, Komödie;2050;30;104;deutsch;Tadschikistan;2016;False
Bayerisches Brot am Bahnhof;Severin Krause;12;Dokumentation;4488;31;112;deutsch;Belgien;2017;False
Grafen des Worts;Toralf Hitabe;18;Zeichentrick, Drama, Krimi;2719;22;95;deutsch;Syrien;2015;True
Smooth Woman;Antonio Vitubi;12;Thriller, Krimi;3645;41;85;deutsch;Bolivien;2016;False
Night of the Awful Bloodsuckers;Traute Walter;18;Drama, Horror;2648;33;109;englisch;Andorra;2016;False
The Diabolical Beast;Rouven Bauer;16;Drama;3166;29;90;englisch;Kaimaninseln;2017;False
Schöne Fee und der Kampf;Volkhard Schulz;6;Thriller;4853;26;78;deutsch;Bouvetinsel;2015;False
Psycho Sleepover 4;Edith Siroda;18;Science Fiction, Horror;2039;6;84;englisch;Nigeria;2017;False
Legacy of Medusa;Violetta Tisafu;16;Krimi, Thriller, Horror;4792;71;65;englisch;Bhutan;2015;True
Der kritikertragende Herr Covasademeiner;Hildegard Walter;18;Dokumentation, Krimi, Science Fiction;3950;45;93;deutsch;Mali;2016;False
Hooker and the Gargantuas;Ester Becker;18;Krimi, Horror;1840;46;119;englisch;Bolivien;2017;True
Cthulhu's Gore;Alma Braun;18;Horror;3889;45;108;englisch;Ägypten;2016;False
Annelie und die Hörner;Mira Walter;0;Dokumentation, Komödie, Zeichentrick;2102;77;107;deutsch;Grenada;2015;False
Annie Oakley Abides;Gotthard Maier;16;Thriller;2448;13;116;englisch;Iran;2017;False
